"id","mem","mem_free","processors","instance_uptime","uptime","systemload_average","heap_committed","heap_init","heap_used","heap","nonheap_committed","nonheap_init","nonheap_used","nonheap","threads_peak","threads_total_started","threads","classes","classes_loaded","classes_unloaded","gc_ps_scavenge_count","gc_ps_scavenge_time","gc_ps_marksweep_count","gc_ps_marksweep_time","httpsessions_max","httpsessions_active","gauge_response_test","counter_status200test","counter_status500test","updated_time"
993,"232835","85004","4","30491679","30500207",-1.0,"175104","65536","90099","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:56:25
994,"232835","84945","4","30521784","30530312",-1.0,"175104","65536","90158","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:56:55
995,"232835","84875","4","30551896","30560424",-1.0,"175104","65536","90228","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:57:25
996,"232835","84806","4","30582005","30590533",-1.0,"175104","65536","90297","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:57:55
997,"232835","84749","4","30612115","30620643",-1.0,"175104","65536","90354","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:58:25
998,"232835","84678","4","30642225","30650753",-1.0,"175104","65536","90425","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:58:55
999,"232835","84606","4","30672353","30680881",-1.0,"175104","65536","90497","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:59:25
"1,000","232835","84545","4","30702454","30710982",-1.0,"175104","65536","90558","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:59:55
"1,001","232835","84497","4","30732567","30741094",-1.0,"175104","65536","90606","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:00:25
"1,002","232835","84416","4","30762699","30771226",-1.0,"175104","65536","90687","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:00:56
"1,003","232835","84350","4","30792807","30801334",-1.0,"175104","65536","90753","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:01:26
"1,004","232835","84296","4","30822917","30831445",-1.0,"175104","65536","90822","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:01:56
"1,005","232835","84217","4","30853028","30861556",-1.0,"175104","65536","90886","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:02:26
"1,006","232835","84152","4","30883148","30891675",-1.0,"175104","65536","90951","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:02:56
"1,007","232835","84087","4","30913257","30921785",-1.0,"175104","65536","91016","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:03:26
"1,008","232835","84019","4","30943372","30951899",-1.0,"175104","65536","91084","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:03:56
"1,009","232835","83952","4","30973499","30982027",-1.0,"175104","65536","91151","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:04:26
"1,010","232841","83884","4","31003604","31012132",-1.0,"175104","65536","91219","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:04:57
"1,011","232841","83816","4","31033673","31042200",-1.0,"175104","65536","91287","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:05:27
"1,012","232841","83752","4","31063812","31072340",-1.0,"175104","65536","91351","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:05:57
"1,013","232841","83709","4","31093895","31102423",-1.0,"175104","65536","91410","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:06:27
"1,014","232841","83628","4","31124006","31132534",-1.0,"175104","65536","91475","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:06:57
"1,015","232841","83564","4","31154074","31162602",-1.0,"175104","65536","91539","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:07:27
"1,016","232841","83514","4","31184202","31192729",-1.0,"175104","65536","91589","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:07:57
"1,017","232841","83452","4","31214311","31222839",-1.0,"175104","65536","91651","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:08:27
"1,018","232841","83365","4","31244422","31252950",-1.0,"175104","65536","91738","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:08:57
"1,019","232841","83301","4","31274533","31283061",-1.0,"175104","65536","91802","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:09:27
"1,020","232841","83241","4","31304642","31313170",-1.0,"175104","65536","91862","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:09:58
"1,021","232841","83172","4","31334745","31343272",-1.0,"175104","65536","91931","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:10:28
"1,022","232841","83101","4","31364850","31373378",-1.0,"175104","65536","92002","913920","60520","2496","57737","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:10:58
"1,023","232843","83029","4","31394961","31403490",-1.0,"175104","65536","92074","913920","60520","2496","57739","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:11:28
"1,024","232843","82970","4","31425071","31433599",-1.0,"175104","65536","92133","913920","60520","2496","57739","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:11:58
"1,025","232843","82904","4","31455186","31463714",-1.0,"175104","65536","92199","913920","60520","2496","57739","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:12:28
"1,026","232772","82836","4","31485291","31493819",-1.0,"175104","65536","92267","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:12:58
"1,027","232772","82768","4","31515453","31523981",-1.0,"175104","65536","92335","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:13:28
"1,028","232772","82711","4","31545566","31554093",-1.0,"175104","65536","92392","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:13:58
"1,029","232772","82645","4","31575675","31584203",-1.0,"175104","65536","92458","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:14:29
"1,030","232772","82579","4","31605784","31614312",-1.0,"175104","65536","92524","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:14:59
"1,031","232772","82513","4","31635895","31644423",-1.0,"175104","65536","92590","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:15:29
"1,032","232772","82459","4","31665997","31674525",-1.0,"175104","65536","92659","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:15:59
"1,033","232772","82398","4","31696102","31704630",-1.0,"175104","65536","92705","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:16:29
"1,034","232772","82331","4","31726180","31734709",-1.0,"175104","65536","92772","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:16:59
"1,035","232772","82253","4","31756256","31764783",-1.0,"175104","65536","92850","913920","60520","2496","57668","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:17:29
"1,036","232773","82186","4","31786368","31794896",-1.0,"175104","65536","92917","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:17:59
"1,037","232773","82116","4","31816476","31825003",-1.0,"175104","65536","92987","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:18:29
"1,038","232773","82051","4","31846590","31855118",-1.0,"175104","65536","93061","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:19:00
"1,039","232773","81974","4","31876696","31885224",-1.0,"175104","65536","93129","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:19:30
"1,040","232773","81928","4","31906805","31915333",-1.0,"175104","65536","93175","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:20:00
"1,041","232773","81853","4","31936872","31945399",-1.0,"175104","65536","93250","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:20:30
"1,042","232773","81783","4","31966994","31975523",-1.0,"175104","65536","93320","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:21:00
"1,043","232773","81727","4","31997074","32005602",-1.0,"175104","65536","93376","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:21:30
"1,044","232773","81659","4","32027177","32035705",-1.0,"175104","65536","93444","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:22:00
"1,045","232773","81597","4","32057288","32065816",-1.0,"175104","65536","93506","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:22:30
"1,046","232773","81544","4","32087397","32095925",-1.0,"175104","65536","93559","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:23:00
"1,047","232773","81470","4","32117508","32126035",-1.0,"175104","65536","93633","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:23:30
"1,048","232773","81398","4","32147618","32156146",-1.0,"175104","65536","93705","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:24:01
"1,049","232773","81343","4","32177748","32186276",-1.0,"175104","65536","93760","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:24:31
"1,050","232773","81289","4","32207848","32216376",-1.0,"175104","65536","93814","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:25:01
"1,051","232773","81209","4","32237959","32246487",-1.0,"175104","65536","93894","913920","60520","2496","57669","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:25:31
"1,052","232797","81147","4","32268061","32276589",-1.0,"175104","65536","93956","913920","60520","2496","57693","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:26:01
"1,053","232806","81078","4","32298167","32306695",-1.0,"175104","65536","94025","913920","60520","2496","57702","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:26:31
"1,054","232806","81006","4","32328322","32336850",-1.0,"175104","65536","94097","913920","60520","2496","57702","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:27:01
"1,055","232806","80953","4","32358385","32366913",-1.0,"175104","65536","94150","913920","60520","2496","57702","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 10:27:31
